ConditionName,Outcome,CountryName,Admin1ISO,Date,SourceName,CountValue
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-OH,2021-07-29,"United States Centers for Disease Control and Prevention, COVID-19 Response",1205.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-OH,2021-07-30,"United States Centers for Disease Control and Prevention, COVID-19 Response",1183.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-OH,2021-07-31,"United States Centers for Disease Control and Prevention, COVID-19 Response",1469.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-OK,2020-01-23,"United States Centers for Disease Control and Prevention, COVID-19 Response",0.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-OK,2020-01-24,"United States Centers for Disease Control and Prevention, COVID-19 Response",0.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-OK,2020-01-25,"United States Centers for Disease Control and Prevention, COVID-19 Response",0.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-OK,2020-01-26,"United States Centers for Disease Control and Prevention, COVID-19 Response",0.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-OK,2020-01-27,"United States Centers for Disease Control and Prevention, COVID-19 Response",0.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-OK,2020-01-28,"United States Centers for Disease Control and Prevention, COVID-19 Response",0.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-OK,2020-01-29,"United States Centers for Disease Control and Prevention, COVID-19 Response",0.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-OK,2020-01-30,"United States Centers for Disease Control and Prevention, COVID-19 Response",0.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-OK,2020-01-31,"United States Centers for Disease Control and Prevention, COVID-19 Response",0.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-OK,2020-02-01,"United States Centers for Disease Control and Prevention, COVID-19 Response",0.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-OK,2020-02-02,"United States Centers for Disease Control and Prevention, COVID-19 Response",0.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-OK,2020-02-03,"United States Centers for Disease Control and Prevention, COVID-19 Response",0.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-OK,2020-02-04,"United States Centers for Disease Control and Prevention, COVID-19 Response",0.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-OK,2020-02-05,"United States Centers for Disease Control and Prevention, COVID-19 Response",0.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-OK,2020-02-06,"United States Centers for Disease Control and Prevention, COVID-19 Response",0.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-OK,2020-02-07,"United States Centers for Disease Control and Prevention, COVID-19 Response",1.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-OK,2020-02-08,"United States Centers for Disease Control and Prevention, COVID-19 Response",0.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-OK,2020-02-09,"United States Centers for Disease Control and Prevention, COVID-19 Response",0.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-OK,2020-02-10,"United States Centers for Disease Control and Prevention, COVID-19 Response",0.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-OK,2020-02-11,"United States Centers for Disease Control and Prevention, COVID-19 Response",0.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-OK,2020-02-12,"United States Centers for Disease Control and Prevention, COVID-19 Response",0.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-OK,2020-02-13,"United States Centers for Disease Control and Prevention, COVID-19 Response",0.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-OK,2020-02-14,"United States Centers for Disease Control and Prevention, COVID-19 Response",0.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-OK,2020-02-15,"United States Centers for Disease Control and Prevention, COVID-19 Response",0.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-OK,2020-02-16,"United States Centers for Disease Control and Prevention, COVID-19 Response",0.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-OK,2020-02-17,"United States Centers for Disease Control and Prevention, COVID-19 Response",2.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-OK,2020-02-18,"United States Centers for Disease Control and Prevention, COVID-19 Response",0.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-OK,2020-02-19,"United States Centers for Disease Control and Prevention, COVID-19 Response",1.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-OK,2020-02-20,"United States Centers for Disease Control and Prevention, COVID-19 Response",1.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-OK,2020-02-21,"United States Centers for Disease Control and Prevention, COVID-19 Response",3.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-OK,2020-02-22,"United States Centers for Disease Control and Prevention, COVID-19 Response",2.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-OK,2020-02-23,"United States Centers for Disease Control and Prevention, COVID-19 Response",0.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-OK,2020-02-24,"United States Centers for Disease Control and Prevention, COVID-19 Response",0.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-OK,2020-02-25,"United States Centers for Disease Control and Prevention, COVID-19 Response",4.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-OK,2020-02-26,"United States Centers for Disease Control and Prevention, COVID-19 Response",2.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-OK,2020-02-27,"United States Centers for Disease Control and Prevention, COVID-19 Response",3.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-OK,2020-02-28,"United States Centers for Disease Control and Prevention, COVID-19 Response",4.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-OK,2020-02-29,"United States Centers for Disease Control and Prevention, COVID-19 Response",5.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-OK,2020-03-01,"United States Centers for Disease Control and Prevention, COVID-19 Response",3.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-OK,2020-03-02,"United States Centers for Disease Control and Prevention, COVID-19 Response",8.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-OK,2020-03-03,"United States Centers for Disease Control and Prevention, COVID-19 Response",4.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-OK,2020-03-04,"United States Centers for Disease Control and Prevention, COVID-19 Response",6.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-OK,2020-03-05,"United States Centers for Disease Control and Prevention, COVID-19 Response",10.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-OK,2020-03-06,"United States Centers for Disease Control and Prevention, COVID-19 Response",2.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-OK,2020-03-07,"United States Centers for Disease Control and Prevention, COVID-19 Response",16.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-OK,2020-03-08,"United States Centers for Disease Control and Prevention, COVID-19 Response",14.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-OK,2020-03-09,"United States Centers for Disease Control and Prevention, COVID-19 Response",19.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-OK,2020-03-10,"United States Centers for Disease Control and Prevention, COVID-19 Response",22.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-OK,2020-03-11,"United States Centers for Disease Control and Prevention, COVID-19 Response",22.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-OK,2020-03-12,"United States Centers for Disease Control and Prevention, COVID-19 Response",20.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-OK,2020-03-13,"United States Centers for Disease Control and Prevention, COVID-19 Response",49.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-OK,2020-03-14,"United States Centers for Disease Control and Prevention, COVID-19 Response",50.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-OK,2020-03-15,"United States Centers for Disease Control and Prevention, COVID-19 Response",52.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-OK,2020-03-16,"United States Centers for Disease Control and Prevention, COVID-19 Response",69.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-OK,2020-03-17,"United States Centers for Disease Control and Prevention, COVID-19 Response",91.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-OK,2020-03-18,"United States Centers for Disease Control and Prevention, COVID-19 Response",82.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-OK,2020-03-19,"United States Centers for Disease Control and Prevention, COVID-19 Response",94.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-OK,2020-03-20,"United States Centers for Disease Control and Prevention, COVID-19 Response",69.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-OK,2020-03-21,"United States Centers for Disease Control and Prevention, COVID-19 Response",73.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-OK,2020-03-22,"United States Centers for Disease Control and Prevention, COVID-19 Response",74.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-OK,2020-03-23,"United States Centers for Disease Control and Prevention, COVID-19 Response",60.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-OK,2020-03-24,"United States Centers for Disease Control and Prevention, COVID-19 Response",89.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-OK,2020-03-25,"United States Centers for Disease Control and Prevention, COVID-19 Response",90.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-OK,2020-03-26,"United States Centers for Disease Control and Prevention, COVID-19 Response",100.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-OK,2020-03-27,"United States Centers for Disease Control and Prevention, COVID-19 Response",80.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-OK,2020-03-28,"United States Centers for Disease Control and Prevention, COVID-19 Response",92.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-OK,2020-03-29,"United States Centers for Disease Control and Prevention, COVID-19 Response",88.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-OK,2020-03-30,"United States Centers for Disease Control and Prevention, COVID-19 Response",84.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-OK,2020-03-31,"United States Centers for Disease Control and Prevention, COVID-19 Response",95.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-OK,2020-04-01,"United States Centers for Disease Control and Prevention, COVID-19 Response",91.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-OK,2020-04-02,"United States Centers for Disease Control and Prevention, COVID-19 Response",107.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-OK,2020-04-03,"United States Centers for Disease Control and Prevention, COVID-19 Response",110.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-OK,2020-04-04,"United States Centers for Disease Control and Prevention, COVID-19 Response",90.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-OK,2020-04-05,"United States Centers for Disease Control and Prevention, COVID-19 Response",50.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-OK,2020-04-06,"United States Centers for Disease Control and Prevention, COVID-19 Response",58.0
